Profile URL,Query
https://chem.yale.edu/faculty/robert-crabtree,Robert Crabtree Conkey P. Whitehead Professor Emeritus of Chemistry Yale Profile
https://medicine.yale.edu/profile/brittany-craiglow/,Brittany Craiglow Associate Professor Adjunct - Dermatology Yale Profile
https://ysph.yale.edu/profile/forrest-crawford/,"Forrest Crawford Associate Professor of Biostatistics, Associate Professor of Ecology and Evolutionary Biology, Associate Professor of Management, and Associate Professor of Statistics and Data Science Yale Profile"
https://medicine.yale.edu/profile/jason-crawford/,Jason Crawford Professor of Chemistry and of Microbial Pathogenesis Yale Profile
https://complit.yale.edu/sites/default/files/cv_robyn_creswell.pdf,Robyn Creswell Associate Professor Tenure Yale Profile
https://www.art.yale.edu/gregory-crewdson,Gregory Crewdson Professor Yale Profile
https://medicine.yale.edu/profile/peter-cresswell/,Peter Cresswell Eugene Higgins Professor of Immunobiology and Professor of Cell Biology Yale Profile
https://www.architecture.yale.edu/people/1555-adib-cure,Adib Cure Visiting Professor Yale Profile
https://medicine.yale.edu/profile/elisabeth-cuoco/,"Elisabeth Cuoco Assistant Professor in the Physician Associate Program, Department of Medicine Yale Profile"
https://ysph.yale.edu/profile/leslie-curry/,Leslie Curry Professor of Public Health (Health Policy) and Professor of Management Yale Profile
https://medicine.yale.edu/web/showcase/profile/patrick-cudahy/,Patrick Cudahy Assistant Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/donald-curran/,Donald Curran Assistant Professor of Medicine (General Medicine) Yale Profile
https://medicine.yale.edu/diagnosticradiology/profile/anne-curtis/,Anne Curtis Professor Emeritus of Radiology and Biomedical Imaging Yale Profile
https://law.yale.edu/dennis-e-curtis,Dennis Curtis Professor Emeritus of Law Yale Profile
https://medicine.yale.edu/profile/jeptha-curtis/,Jeptha Curtis Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/ajc23/,Anthony Cusano Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/obgyn/profile/jac45/,"Joseph Cuteri Assistant Clinical Professor of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/christopher-cutter/,Christopher Cutter Assistant Professor in the Child Study Center Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/corey-cusimano,Corey Cusimano Assistant Professor of Marketing Yale Profile
https://medicine.yale.edu/profile/christine-cukar-capizzi/,Christine Cukar-Capizzi Assistant Professor of Child Psychology Yale Profile
https://english.yale.edu/people/professors-practice-full-part-time-lecturers-creative-writers/michael-cunningham,Michael Cunningham Professor in the Practice Yale Profile
https://law.yale.edu/noel-b-cunningham,Noel Cunningham Visiting Professor Yale Profile
https://medicine.yale.edu/zebrafish/profile/shayna-cunningham/,Shayna Cunningham Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/obgyn/profile/cwik123/,"Ronald Cwik Associate Clinical Professor of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://economics.yale.edu/people/max-cytrynbaum,Max Cytrynbaum Assistant Professor Yale Profile
https://medicine.yale.edu/dermatology/people/,Annette Czernik Assistant Clinical Professor Yale Profile
https://medicine.yale.edu/zebrafish/profile/suzanne-czerniak/,Suzanne Czerniak Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/diagnosticradiology/profile/ferenc-czeyda-pommersheim/,Ferenc Czeyda-Pommersheim Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/susan-dabu-bondoc/,Susan Dabu-Bondoc Assistant Professor of Anesthesiology Yale Profile
https://www.architecture.yale.edu/calendar/762-architecture-matters,Amélia da Costa Lima Visiting Professor Yale Profile
https://www.architecture.yale.edu/faculty/1894-rodrigo-da-costa-lima,Rodrigo da Costa Lima Visiting Professor Yale Profile
https://www.architecture.yale.edu/people/808-esther-da-costa-meyer,Esther da Costa Meyer Visiting Professor Yale Profile
https://medicine.yale.edu/profile/sanja-dacic/,Sanja Dacic Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/gaurang-daftary/,Gaurang Daftary Associate Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/alecia-dager/,Alecia Dager Assistant Professor (Adjunct) of Psychiatry Yale Profile
https://medicine.yale.edu/profile/neera-dahl/,Neera Dahl Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/rabin-dahal/,Rabin Dahal Assistant Professor of Psychiatry Yale Profile
https://law.yale.edu/yls-today/yale-law-school-events/book-talk-law-and-unconscious-psychoanalytic-perspective-0,Anne Dailey Visiting Professor Yale Profile
https://eeb.yale.edu/people/faculty/martina-dal-bello,Martina Dal Bello Assistant Professor Yale Profile
https://environment.yale.edu/directory/faculty/douglas-c-daly,Douglas Daly Professor (Adjunct) at the School of the Environment Yale Profile
https://medicine.yale.edu/profile/mehul-dalal/,Mehul Dalal Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/faculty/faculty-directory/,Miriam Baer Visiting Professor Yale Profile
https://law.yale.edu/centers-workshops/gruber-program-global-justice-and-womens-rights/gruber-lectures/dr-rev-william-j-barber-ii,William Barber Professor in the Practice Yale Profile
https://medicine.yale.edu/profile/juan-bartolomei/,Juan Bartolomei Assistant Professor of Neurosurgery Yale Profile
https://economics.yale.edu/publications/author/Felix%20Bierbrauer,Felix Bierbrauer Visiting Professor Yale Profile
https://physics.yale.edu/people/charles-brown,Charles Brown Assistant Professor Yale Profile
https://medicine.yale.edu/profile/kristin-daley/,Kristin Daley Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/francesco-damico/,Francesco D'Amico Assistant Professor Adjunct Yale Profile
https://law.yale.edu/mirjan-r-damaska,Mirjan Damaska Professor Emeritus of Law Yale Profile
https://medicine.yale.edu/profile/ayala-danzig/,Ayala Danzig Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/pharm/profile/priscilla-dannies/,Priscilla Dannies Professor Emeritus of Pharmacology Yale Profile
https://medicine.yale.edu/profile/rupak-datta/,Rupak Datta Assistant Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/dmd4/,Diane Davidson Associate Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/obgyn/profile/rdeal/,"Robert Deal Assistant Clinical Professor of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://history.yale.edu/people/carolyn-j-dean,Carolyn Dean Charles J. Stille Professor of History and French Yale Profile
https://medicine.yale.edu/psychiatry/profile/deborah-deegan/,Deborah Deegan Assistant Clinical Professor (Social Work) of Psychiatry Yale Profile
https://physics.yale.edu/people/sarah-demers,Sarah Demers Professor of Physics Yale Profile
https://philosophy.yale.edu/profile/keith-derose,Keith DeRose Allison Foundation Professor of Philosophy Yale Profile
https://medicine.yale.edu/profile/kunal-desai/,Kunal Desai Assistant Professor of Neurology Yale Profile
https://medicine.yale.edu/news-article/desir-named-vice-provost-for-faculty-development-and-diversity/,"Gary Desir Vice Provost for Faculty Development and Diversity; Chair, Department of Internal Medicine; and Paul B. Beeson Professor of Medicine. Yale Profile"
https://medicine.yale.edu/profile/ranjit-deshpande/,Ranjit Deshpande Associate Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/td279/,"Thomas D'Hooghe Professor (Adjunct) of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/magna-dias/,Magna Dias Professor of Pediatrics (Hospital Medicine) Yale Profile
https://americanstudies.yale.edu/people/wai-chee-dimock,Wai Chee Dimock William Lampson Professor Emeritus of American Studies and Professor Emeritus of English Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/yongshan-ding,Yongshan Ding Assistant Professor Yale Profile
https://medicine.yale.edu/profile/patrick-doherty/,Patrick Doherty Associate Professor of Clinical Neurosurgery Yale Profile
https://medicine.yale.edu/web/showcase/profile/gail-donofrio/,"Gail D'Onofrio Albert E. Kent Professor of Emergency Medicine, Professor of Epidemiology (Chronic Diseases) and Professor of Medicine Core Addiction Yale Profile"
https://eeb.yale.edu/people/faculty/michael-donoghue,Michael Donoghue Sterling Professor Emeritus of Ecology and Evolutionary Biology Yale Profile
https://humanities.yale.edu/people/toni-dorfman,Toni Dorfman Professor Adjunct Yale Profile
https://environment.yale.edu/directory/faculty/michael-dove,Michael Dove Margaret K. Musser Professor at the School of the Environment Yale Profile
https://medicine.yale.edu/profile/daryn-david/,Daryn David Assistant Professor in the Child Study Center Yale Profile
https://jewishstudies.yale.edu/event/when-word-becomes-concept-joseph-david,Joseph David Visiting Professor Yale Profile
https://nursing.yale.edu/global-affairs-planetary-health/who-we-are,Linda Allibalogun Assistant Clinical Professor Yale Profile
https://english.yale.edu/news/department-news/hilton-als-criticism-outside-classroom-reviewer-talks-about-his-work,Hilton Als Visiting Professor Yale Profile
https://medicine.yale.edu/pediatrics/sections/emergencymed/faculty/,Linda Arnold Associate Professor of Pediatrics (Emergency Medicine) and of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/james-i-daley/,James Daley Assistant Professor of Emergency Medicine Yale Profile
https://law.yale.edu/harlon-l-dalton,Harlon Dalton Professor Emeritus of Law Yale Profile
https://medicine.yale.edu/profile/lad34/,Lauren Daman Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/profile/shari-damast/,Shari Damast Professor of Therapeutic Radiology Yale Profile
https://medicine.yale.edu/profile/william-damsky/,William Damsky Assistant Professor in Dermatology and Dermatopathology Yale Profile
https://medicine.yale.edu/profile/eyiyemisi-damisah/,Eyiyemisi Damisah Assistant Professor of Neurosurgery Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/jason-dana,Jason Dana Associate Professor of Management and Marketing Yale Profile
https://medicine.yale.edu/profile/abhijeet-danve/,"Abhijeet Danve Associate Professor of Medicine (Rheumatology, Allergy & Immunology) Yale Profile"
https://medicine.yale.edu/profile/andrea-danese/,Andrea Danese Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/matthew-danish/,Matthew Danish Assistant Professor Yale Profile
https://medicine.yale.edu/eyes/news-article/anthony-daniels-md-msc-joins-yale-department-of-ophthalmology-and-visual-science-april-1st-2024/,Anthony Daniels Assistant Clinical Professor of Ophthalmology and Visual Science Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/jennifer-dannals,Jennifer Dannals Assistant Professor of Organizational Behavior Yale Profile
https://medicine.yale.edu/physiology/profile/alan-dardik/,Alan Dardik Professor of Surgery (Vascular)  and of Cellular and Molecular Physiology Yale Profile
https://nelc.yale.edu/people/john-coleman-darnell,John Darnell Professor of Near Eastern Languages and Civilizations Yale Profile
https://philosophy.yale.edu/profile/stephen-darwall,Stephen Darwall Andrew Downey Orrick Professor of Philosophy Yale Profile
https://medicine.yale.edu/profile/armine-darbinyan/,Armine Darbinyan Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/meir-dashevsky/,Meir Dashevsky Assistant Professor of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/dibyadeep-datta/,Dibyadeep Datta Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/ard26/,Ann Datunashvili Assistant Clinical Professor Yale Profile
https://afamstudies.yale.edu/people/marlene-daut,Marlene Daut Professor Yale Profile
https://medicine.yale.edu/profile/sarah-dauber/,Sarah Dauber Assistant Professor (Adjunct) of Psychiatry Yale Profile
https://medicine.yale.edu/profile/c-davis/,Caitlin Davis Assistant Professor Yale Profile
https://medicine.yale.edu/profile/danielle-davis/,Danielle Davis Assistant Professor of Psychiatry Yale Profile
https://sociology.yale.edu/people/deborah-davis,Deborah Davis Professor Emeritus of Sociology Yale Profile
https://medicine.yale.edu/profile/dianne-davis/,Dianne Davis Associate Clinical Professor of Nursing Yale Profile
https://ysph.yale.edu/profile/lucian-davis/,"J. Lucian (Luke) Davis Associate Professor of Epidemiology (Microbial Diseases) and of Medicine (Pulmonary, Critical Care and Sleep Medicine); Affiliated Faculty, Yale Institute for Global Health Yale Profile"
https://medicine.yale.edu/profile/kimberly-davis/,"Kimberly Davis Professor of Surgery (General, Trauma & Surgical Critical Care) Yale Profile"
https://medicine.yale.edu/profile/margaret-t-davis/,Maggie Davis Associate Professor of Psychiatry Yale Profile
https://medicine.yale.edu/diagnosticradiology/profile/melissa-a-davis/,Melissa Davis Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://religiousstudies.yale.edu/people/stephen-davis,Stephen Davis Woolsey Professor of Religious Studies and Professor of History Yale Profile
https://medicine.yale.edu/profile/carlos-davila/,Carlos Davila Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://economics.yale.edu/people/eduardo-davila,Eduardo Davila Assistant Professor Yale Profile
https://medicine.yale.edu/profile/tara-davila/,Tara Davila Assistant Clinical Professor of Social Work Yale Profile
https://medicine.yale.edu/profile/larry-davidson/,Larry Davidson Emeritus Professor of Psychiatry Yale Profile
